Student_ID,Age,Gender,Study_Hours_Per_Day,Sleep_Hours_Per_Night,Screen_Time_Hours,Social_Media_Hours,Attendance_Percentage,Assignments_Completed,Class_Participation_Score,Physical_Activity_Hours_Per_Week,Stress_Level,Motivation_Level,Internet_Quality,Part_Time_Job,Extracurricular_Involvement,AI_Tool_Usage_Hours_Per_Week,Previous_Semester_GPA,Productivity_Score,Performance_Category,Prediction
187,23.0,0,6.0,7.7,10.9,1.3,78.0,68.1,1.1,0.6,4.6,5.0,0,0,6.5,2.8,6.96,31.23,1,1
188,20.0,0,2.9,5.6,9.4,1.9,84.5,75.5,3.0,1.1,2.9,2.8,1,0,7.2,3.8,7.45,48.87,2,2
189,20.0,1,1.4,6.5,7.8,0.8,84.6,53.9,7.3,2.2,8.7,5.3,2,0,2.1,6.6,6.66,32.18,1,1
190,18.0,1,5.4,6.0,7.2,3.5,92.0,81.7,4.3,1.8,4.3,7.8,1,1,2.6,2.3,7.86,63.69,0,0
191,17.0,0,1.1,5.6,9.1,3.5,89.6,100.0,7.5,1.9,6.4,6.5,1,0,5.1,8.3,7.5,55.52,2,2
192,24.0,1,4.5,7.9,1.0,5.0,73.8,76.5,5.0,0.9,8.0,7.1,1,0,9.0,4.8,6.76,66.5,0,0
193,24.0,1,3.3,8.1,4.8,2.6,95.1,75.8,4.8,3.3,9.2,7.8,2,1,6.7,5.5447261663286005,6.47,56.62,2,2
194,21.0,0,6.6,7.5,1.4,4.9,67.1,100.0,2.0,0.8,5.8,8.8,1,0,7.0,1.6,7.26,61.88,2,2
195,19.0,1,3.4,5.9,7.7,4.2,64.6,57.9,4.7,3.0,2.9,7.3,2,1,0.7,16.0,6.19,38.27,1,1
196,19.0,0,6.4,7.4,4.1,7.4,76.2,83.9,6.8,1.9,6.4,6.9,0,0,8.1,5.0,6.98,59.3,2,2
197,22.0,0,3.2,4.5,13.5,6.0,85.1,100.0,3.8,3.1,5.2,1.0,2,1,2.6,8.5,4.02,19.64,1,1
198,24.0,0,6.2,8.7,4.7,5.7,66.7,68.0,6.2,0.4,3.2,7.3,2,0,2.5,5.1,5.98,52.36,2,2
199,24.0,1,8.3,5.3,6.3,4.5,79.0,90.4,3.7,3.3,7.6,10.0,0,0,6.3,3.3,6.02,50.5,2,2
200,22.0,1,2.1,5.5,5.0,1.4,62.0,78.0,4.3,2.5,7.4,3.0,2,0,5.9,3.8,6.39,37.76,1,1
201,21.0,0,4.219583121504829,7.1,4.8,3.5,76.5,55.7,4.4,0.4,8.5,8.3,1,0,5.6,4.8,5.74,50.57,2,2
202,17.0,1,9.7,7.3,2.9,7.0,92.6,72.0,7.0,2.6,6.0,8.5,0,0,6.1,1.9,4.34,54.17,2,2
203,18.0,1,4.3,6.9,2.8,3.9,69.0,74.4,7.9,4.4,1.9,6.7,0,0,3.7,13.1,3.86,60.05,2,2
204,24.0,1,4.3,5.6,1.0,1.5,64.1,63.6,10.0,1.9,9.6,2.7,1,0,6.8,10.8,5.4,44.0,1,1
205,21.0,1,5.8,8.5,7.4,3.6,84.9,46.1,7.7,0.2,2.4,2.9,0,0,6.9,4.3,6.489753023681269,56.25,2,2
206,16.0,1,4.3,4.8,4.9,1.2,69.8,67.6,6.8,3.4,3.5,6.4,0,0,7.8,3.4,6.22,46.13,1,1
207,17.0,0,0.8,5.1,10.8,1.5,100.0,48.1,9.9,2.2,4.3,9.4,2,0,6.5,8.1,6.87,46.31,1,1
208,21.0,1,6.5,6.9,2.9,3.7,82.5,84.8,6.6,5.7,6.8,2.3,0,0,0.2,1.1,3.66,53.52,2,2
209,16.0,1,0.2,5.4,9.7,4.3,93.3,84.9,7.4,1.1,4.8,5.4,0,0,3.2,2.0,8.66,43.52,1,1
210,18.0,1,3.4,8.6,9.9,1.6,62.9,52.1,8.1,6.1,6.9,7.6,1,0,3.5,13.4,5.25,49.28,2,2
211,20.0,2,6.6,5.5,9.2,2.0,85.9,76.5,6.4,3.4,3.0,5.1,2,0,4.5,2.0,9.07,66.67,0,0
212,22.0,1,3.5,9.0,6.6,0.4,66.9,50.8,5.9,5.5,5.0,5.5,2,0,5.3,2.7,7.82,62.26,2,2
213,21.0,1,2.8,8.3,5.2,2.8,77.7,68.5,5.6,0.4,7.5,5.957923664122137,1,0,3.7,6.5,6.7,64.68,0,0
214,18.0,0,6.0,8.6,9.2,0.0,70.2,63.0,4.7,2.4,8.0,7.4,1,1,5.4,1.0,3.8,44.51,1,1
215,22.0,0,2.5,9.5,4.0,2.5,93.5,83.6,4.9,1.3,7.3,7.1,0,1,4.4,3.4,5.93,53.04,2,2
216,18.0,0,1.8,7.1,6.7,3.1,84.2,45.9,8.3,15.0,6.5,3.3,0,0,1.2,1.4,6.08,45.19,1,1
217,19.0,0,4.7,5.7,5.9,0.0,81.5,92.7,3.6,5.2,4.1,4.6,0,0,0.0,6.6,6.64,65.87,0,0
218,22.0,1,3.8,6.9,3.8,1.2,97.7,97.1,6.3,1.9,3.7,6.3,1,0,1.3,4.7,5.5,78.76,0,0
219,21.0,0,1.7,6.3,6.7,2.9,80.2,72.4,5.9,1.6,7.2,6.0,2,1,0.6,2.9,5.38,40.95,1,1
220,23.0,1,5.5,6.1,7.9,2.6,93.4,50.8,2.9,1.0,5.7,6.7,0,0,0.0,5.2,5.3,36.37,1,1
221,21.0,0,5.1,7.2,3.7,2.7,100.0,37.3,7.8,0.1,3.5,9.2,1,0,6.1,4.8,5.0,70.28,0,0
222,21.0,0,3.5,6.6,7.2,3.5,81.8,94.7,3.1,0.6,5.542839731870811,6.0,0,0,7.9,2.4,6.57,56.62,2,2
223,17.0,2,3.6,6.0,1.0,0.0,83.4,100.0,4.4,5.6,4.2,7.1,0,0,2.6,4.3,4.65,58.77,2,2
224,19.0,1,5.1,6.7,3.4,4.3,92.4,75.8,5.8,3.9,8.6,1.0,0,0,5.3,4.2,4.88,55.79,2,2
225,18.0,1,6.6,7.7,4.9,2.4,98.7,54.1,9.3,4.0,4.4,4.9,2,1,8.1,4.4,8.52,76.56,0,0
226,18.0,0,3.6,8.2,6.9,1.9,81.7,55.3,7.1,3.3,4.1,7.3,1,0,5.5,10.2,5.33,63.03,2,2
227,25.0,0,5.5,4.9,8.2,0.0,71.7,96.3,6.7,7.3,4.2,4.7,2,0,1.7,7.5,6.59,50.82,2,2
228,19.0,0,5.3,6.6,6.2,2.5,91.3,78.0,9.0,2.0,4.8,3.9,0,0,3.8,10.2,8.97,68.09,0,0
229,24.0,1,6.0,6.8,7.4,3.9,87.4,57.6,5.4,6.7,6.8,10.0,2,0,0.9,2.0,7.92,68.2,0,0
230,21.0,1,4.3,5.5,5.6,3.3,91.1,100.0,10.0,6.9,5.2,7.6,0,0,1.8,5.2,7.94,83.77,0,0
231,23.0,0,2.4,6.8,7.0,3.3,89.1,93.8,7.1,2.3,9.1,4.8,2,1,2.2,3.4,6.68,53.55,2,2
232,20.0,1,3.3,7.2,6.9,2.4,82.7,84.9,6.3,2.9,5.3,8.5,1,0,0.0,2.5,6.489753023681269,62.48,2,2
233,21.0,0,4.9,7.7,4.7,2.9,83.4,65.0,2.0,9.6,3.2,5.1,0,1,4.0,8.9,8.13,60.98,2,2
234,20.0,1,7.8,7.1,5.1,1.0,89.1,97.3,8.1,4.9,6.0,3.0,0,0,0.0,1.1,4.55,60.82,2,2
235,18.0,0,3.2,5.9,7.5,3.0,61.2,90.9,7.2,3.6,10.0,4.8,0,0,3.8,5.1,5.86,41.49,1,1
236,22.0,0,5.8,9.6,10.5,2.1,97.3,73.1,5.5,0.9,5.5,4.3,1,0,4.9,1.6,5.06,41.65,1,1
237,18.0,0,3.5,8.1,9.0,1.0,85.8,94.6,4.9,2.8,1.7,4.6,2,0,5.2,10.0,6.75,66.64,0,0
238,16.0,1,4.4,7.7,3.2,4.4,69.0,93.8,10.0,3.7,3.6,3.6,2,0,4.050203624516392,3.5,5.87,69.9,0,0
239,21.0,0,7.2,8.3,6.047861775435752,0.2,82.4,79.9,4.2,4.2,6.2,6.0,2,0,5.1,6.5,6.75,65.49,0,0
240,18.0,1,5.7,7.3,4.7,3.9,97.1,54.4,6.8,0.8,1.3,7.5,0,0,7.6,3.9,7.54,76.48,0,0
241,24.0,0,1.7,8.7,6.2,4.1,83.8,56.6,6.1,7.8,9.1,5.6,1,0,7.2,17.2,8.2,54.36,2,2
242,25.0,1,3.1,7.1,6.1,2.1,70.5,46.5,7.5,0.8,4.6,5.5,2,0,3.3,4.8,7.15,53.69,2,2
243,24.0,1,6.7,7.0,9.1,4.9,63.4,98.8,1.8,1.7,1.0,6.9,1,0,2.1,3.4,6.67,55.47,2,2
244,19.0,1,4.5,7.8,9.2,2.0,100.0,48.7,7.5,7.2,10.0,5.5,2,0,8.9,1.7,4.96,51.77,2,2
245,16.0,1,1.9,9.0,6.0,1.9,57.4,74.2518720906699,9.5,6.2,8.7,5.957923664122137,0,1,3.6,1.1,4.41,54.54,2,2
246,24.0,2,2.6,9.0,5.4,0.8,84.4,46.4,1.8,3.8,4.2,5.6,1,0,2.9,2.2,7.14,57.15,2,2
247,19.0,1,5.6,7.8,7.3,3.0,72.4,100.0,3.9,1.4,3.5,8.1,0,0,6.8,9.0,4.8,67.53,0,0
248,25.0,0,6.2,7.7,8.7,1.3,93.6,54.1,7.2,1.3,5.3,5.8,0,0,5.5,1.6,9.0,62.24,2,2
249,25.0,2,4.2,7.9,7.4,1.6,64.2,80.8,5.7,2.2,9.1,4.1,1,0,7.0,5.5447261663286005,7.07,60.7,2,2
250,23.0,1,9.2,8.3,4.9,2.9,100.0,46.8,7.5,2.1,5.5,7.9,0,1,4.7,13.0,5.66,60.96,2,2
251,19.0,0,5.8,8.7,4.5,3.0,78.4,90.7,7.6,1.4,2.4,9.3,2,0,7.3,2.7,4.93,80.35,0,0
252,19.0,1,3.7,6.7,3.2,5.3,77.1,74.2518720906699,6.5,4.6,8.3,4.3,0,0,2.8,4.2,6.71,51.22,2,2
253,23.0,1,2.6,8.7,6.5,4.7,75.9,75.3,9.9,1.6,6.6,7.6,0,0,2.2,9.3,9.04,76.92,0,0
254,19.0,1,2.3,7.4,7.6,4.0,72.3,73.8,7.7,5.5,2.4,3.6,1,0,1.2,7.8,6.2,56.32,2,2
255,18.0,0,4.9,7.8,7.8,2.7,75.2,89.6,3.1,1.3,4.0,1.8,1,0,9.1,2.1,5.51,47.04,2,2
256,20.0,1,3.2,8.8,6.047861775435752,2.3,89.3,64.0,7.5,1.9,5.1,7.8,1,0,1.5,12.3,9.0,63.26,0,0
257,24.0,0,7.5,8.0,9.7,3.0,57.6,94.6,5.9,2.7,5.2,7.0,1,1,2.7,5.5,6.13,57.51,2,2
258,22.0,0,7.1,8.2,2.6,2.0,70.3,80.3,7.2,1.5,7.5,6.5,0,0,4.9,5.5,3.58,60.91,2,2
259,21.0,0,5.5,6.5,7.0,1.7,99.4,46.7,8.6,0.8,5.542839731870811,6.2,0,0,5.5,1.2,7.92,64.43,0,0
260,17.0,1,1.8,8.9,7.1,2.9,78.8,100.0,9.6,5.0,6.3,8.0,2,0,7.6,0.3,4.56,63.69,0,0
261,21.0,0,2.9,7.9,5.8,1.4,72.6,78.3,6.2,3.3,7.9,4.4,1,0,2.0,3.7,4.17,53.44,2,2
262,25.0,0,6.7,7.2,3.9,1.5,63.4,68.9,7.8,6.8,6.5,9.3,1,0,0.0,8.6,6.489753023681269,70.94,0,0
263,17.0,0,3.1,8.4,9.6,4.7,64.8,78.0,3.6,4.9,3.3,7.5,1,1,5.3,9.3,5.34,53.24,2,2
264,20.0,2,6.4,10.0,4.5,0.5,92.8,62.1,5.0,1.7,5.6,3.3,1,1,9.8,6.7,6.95,61.99,2,2
265,23.0,0,5.1,5.5,6.047861775435752,1.1,69.3,72.2,4.8,7.2,4.4,3.9,1,0,4.4,8.2,5.54,53.26,2,2
266,22.0,1,4.3,6.0,6.1,5.3,90.5,89.2,8.3,4.2,8.0,3.9,1,0,3.4,1.4,3.73,41.77,1,1
267,22.0,1,2.8,10.0,5.4,2.3,67.3,87.4,9.8,0.7,4.0,7.3,2,0,8.3,0.5,7.69,61.27,2,2
268,22.0,1,4.0,7.6,10.6,5.5,78.4,86.2,10.0,4.8,6.3,6.8,1,0,4.9,1.7,5.55,64.32,0,0
269,19.0,1,4.6,7.2,7.2,0.9,79.1,64.2,7.9,1.2,4.1,4.7,1,0,1.7,6.1,5.8,52.64,2,2
270,19.0,1,6.3,6.8,5.2,3.1,70.2,59.5,8.5,7.1,1.9,6.0,2,1,0.0,2.0,5.81,61.8,2,2
271,23.0,1,2.4,8.6,5.5,4.4,81.0,82.0,2.2,3.4,5.7,8.2,1,0,0.0,0.8,5.64,58.19,2,2
272,23.0,1,3.7,10.0,5.5,1.4,52.5,88.9,2.1,1.5,6.2,7.8,1,0,1.6,2.5,6.89,50.34,2,2
273,23.0,2,4.3,6.1,11.5,6.0,78.8,61.8,4.1,2.8,7.8,6.2,1,1,5.0,4.0,6.0,46.24,1,1
274,24.0,1,5.5,6.9,7.7,2.3,85.8,70.9,3.2,0.9,7.1,7.6,1,1,4.6,5.3,5.44,57.36,2,2
275,20.0,0,2.4,6.5,2.5,3.9,69.1,82.1,7.1,1.6,2.8,9.7,0,0,0.0,1.9,7.66,68.9,0,0
276,20.0,0,1.6,8.0,5.4,1.8,82.8,73.3,9.8,0.8,5.4,7.4,1,1,4.7,5.4,7.55,60.43,2,2
277,23.0,0,5.5,8.6,5.9,5.7,82.0,74.2518720906699,6.0,3.2008618067525094,3.2,2.8,1,1,3.2,2.8,5.54,41.4,1,1
278,21.0,0,1.2,9.1,3.2,3.5,82.5,51.5,4.6,1.9,3.7,6.1,1,1,10.0,3.9,6.24,44.89,1,1
279,22.0,1,6.8,8.0,1.5,6.8,62.5,48.8,6.7,1.2,6.2,7.1,0,1,2.6,5.4,6.4,42.02,1,1
280,23.0,1,3.9,10.0,7.5,5.1,81.2,94.7,4.4,1.2,6.6,8.5,0,1,0.0,5.9,8.23,65.05,0,0
281,24.0,1,1.1,6.3,4.0,4.5,57.6,86.1,4.8,1.0,2.0,5.0,1,0,4.050203624516392,0.5,7.68,39.77,1,1
282,19.0,1,3.2,5.9,9.1,1.3,71.8,76.6,5.6,3.8,6.2,8.3,0,1,5.6,6.1,0.0,45.89,1,1
283,19.0,0,5.0,8.9,6.0,3.2,79.9,69.0,6.9,7.8,6.2,5.3,0,0,7.6,6.2,5.19,61.96,2,2
284,17.0,0,3.1,7.2,4.8,2.4,82.7,83.5,2.3,3.8,3.0,4.4,0,0,3.0,6.0,6.9,51.6,2,2
285,21.0,1,4.2,5.2,1.0,3.0,64.3,78.4,1.5,2.0,5.2,3.3,0,1,9.4,1.4,8.94,46.54,1,1
286,16.0,1,5.7,6.6,9.1,3.3,76.3,80.4,4.1,3.4,3.2,4.0,1,0,4.9,1.4,7.97,53.35,2,2
287,20.0,1,3.8,7.3,6.7,1.4,90.3,73.8,7.1,0.8,1.5,6.3,2,0,2.3,5.5447261663286005,7.22,64.81,0,0
288,20.0,1,2.3,6.2,4.9,2.7,67.3,84.6,5.991217524197657,5.1,7.8,6.0,0,1,5.2,8.1,4.96,43.79,1,1
289,18.0,0,3.6,5.7,3.8,2.8,52.0,91.5,10.0,1.9,7.5,4.9,1,0,1.5,5.2,6.23,44.82,1,1
290,21.0,1,7.0,6.7,10.0,1.2,86.9,91.3,7.9,1.0,5.1,6.0,0,0,2.4,0.3,8.68,65.21,0,0
291,16.0,0,7.6,5.6,3.3,4.4,67.8,83.2,7.5,1.5,6.5,7.8,1,1,0.5,2.0,6.19,56.13,2,2
292,16.0,1,0.2,7.8,5.1,3.4,71.7,74.9,7.9,2.1,3.0,10.0,0,0,2.9,3.9,4.95,56.94,2,2
293,23.0,1,6.4,4.5,7.4,4.5,81.7,83.0,6.9,2.8,7.4,5.7,2,0,6.1,1.4,7.69,46.37,1,1
294,19.0,0,4.219583121504829,7.1,9.6,3.9,81.0,96.5,7.1,2.4,5.9,9.7,0,0,3.1,5.4,6.24,69.44,0,0
295,17.0,0,6.0,7.7,5.5,0.0,93.3,72.2,8.7,5.3,2.8,6.1,0,0,5.4,3.1,5.83,87.2,0,0
296,20.0,2,3.1,6.9,4.2,1.5,76.9,70.1,8.2,3.7,6.2,4.5,2,0,5.5,7.6,7.36,62.08,2,2
297,22.0,0,0.7,8.4,5.7,6.0,80.9,83.9,6.7,6.1,6.3,9.2,0,0,4.9,10.8,5.47,62.66,2,2
298,18.0,1,5.4,5.2,8.3,4.4,58.0,88.3,10.0,3.5,4.4,4.5,1,0,2.5,6.3,8.29,63.48,0,0
299,21.0,1,2.3,6.1,8.8,0.1,88.2,73.2,6.2,1.5,2.2,5.7,0,0,1.8,0.6,4.67,52.94,2,2
300,17.0,0,1.4,6.6,2.6,3.8,71.0,83.1,5.991217524197657,2.4,4.4,5.1,0,0,3.4,4.1,8.27,61.97,2,2
301,16.0,0,1.6,7.9,6.3,1.5,100.0,59.9,2.7,1.2,8.0,10.0,1,0,7.8,1.2,6.07,59.38,2,2
302,20.0,1,5.4,7.3,2.4,0.0,77.2,74.8,4.4,0.3,7.0,4.6,1,0,7.1,2.7,4.26,50.88,2,2
303,20.0,1,4.5,9.8,8.2,6.0,85.5,100.0,8.6,5.3,6.2,4.0,0,0,5.8,2.4,7.74,57.23,2,2
304,21.0,2,5.8,6.0,7.1,3.1,88.3,85.9,5.9,3.2,4.0,9.2,0,0,1.6,6.0,8.08,56.08,2,2
305,22.0,1,5.5,5.2,3.7,3.4,78.8,63.4,7.1,5.2,4.2,5.1,2,0,3.8,3.3,3.96,44.48,1,1
306,25.0,0,3.4,9.3,9.8,0.7,85.7,65.8,6.2,5.2,3.5,2.9,0,0,7.3,0.2,5.81,55.02,2,2
307,20.0,0,4.1,5.1,6.8,0.9,100.0,52.6,3.4,11.6,5.9,8.2,0,0,4.1,2.8,6.01,58.29,2,2
308,19.0,1,3.2,7.9,6.6,0.1,70.2,100.0,5.4,1.4,6.0,3.8,1,0,6.4,3.6,5.92,54.29,2,2
309,23.0,0,3.8,5.7,5.6,5.6,50.8,57.1,4.2,2.2,8.0,5.3,0,1,1.7,3.7,5.95,32.15,1,1
310,18.0,1,2.3,4.3,6.0,0.0,63.1,29.5,5.0,3.9,2.2,7.6,2,0,1.4,9.0,7.77,29.7,1,1
311,20.0,2,5.0,6.5,5.0,5.9,93.0,49.7,4.0,3.1,5.0,6.7,0,0,1.6,13.6,4.88,47.81,2,2
312,17.0,1,6.4,8.2,4.1,1.2,73.8,76.0,7.1,1.2,4.0,4.4,2,0,0.0,4.5,5.32,58.41,2,2
313,16.0,2,2.6,5.4,9.1,0.8,100.0,62.1,7.8,0.9,5.6,5.6,0,0,1.9,4.7,6.48,53.11,2,2
314,25.0,1,6.8,7.7,4.8,2.9,89.5,77.3,6.1,10.5,7.0,4.1,1,0,3.7,2.0,8.89,70.85,0,0
315,23.0,0,4.4,8.0,4.7,1.8,71.5,81.1,1.6,2.5,4.0,8.6,0,1,4.0,4.1,3.58,55.29,2,2
316,22.0,0,4.7,5.3,5.7,3.2,69.9,63.8,3.0,0.7,7.1,6.7,2,0,2.0,3.2,4.81,22.38,1,1
317,19.0,1,4.219583121504829,6.7,9.6,1.4,74.2,58.4,7.4,0.7,6.8,1.5,1,1,3.0,5.4,9.24,39.13,1,1
318,18.0,1,0.6,9.1,8.8,2.4,53.2,91.4,4.3,6.7,4.8,1.0,2,0,0.0,13.8,7.42,33.73,1,1
319,17.0,0,4.5,7.8,5.0,1.6,83.6,80.4,4.3,6.5,7.6,7.3,0,1,6.7,7.9,7.08,74.49,0,0
320,18.0,1,5.8,6.7,9.1,4.6,89.0,26.8,6.2,6.5,6.6,6.2,0,1,3.1,4.2,6.2,36.95,1,1
321,20.0,0,2.9,7.5,6.3,3.9,67.4,47.3,4.3,0.8,4.0,7.9,1,1,3.8,7.1,3.88,37.19,1,1
322,22.0,1,7.5,6.1,3.9,3.4,59.8,42.7,1.3,3.0,3.8,3.1,0,0,0.0,4.7,6.86,29.43,1,1
323,21.0,2,5.7,8.4,6.047861775435752,4.9,68.2,72.1,4.0,6.1,7.4,5.9,1,0,5.8,4.0,4.8,48.78,2,2
324,18.0,1,2.4,8.4,9.4,3.5,93.0,78.7,5.1,0.2,4.3,7.2,1,1,4.6,3.1,8.76,62.02,2,2
325,25.0,1,4.219583121504829,7.2,11.2,3.3,90.4,71.9,4.8,4.4,7.0,3.4,0,0,3.3,5.3,7.69,52.68,2,2
326,22.0,1,9.2,7.3,6.8,2.8,82.8,63.7,7.5,4.1,3.1,3.8,1,0,1.9,2.6,8.2,57.65,2,2
327,20.0,1,1.7,5.7,4.6,1.7,100.0,93.4,6.2,2.0,7.7,5.957923664122137,0,0,5.1,2.9,6.21,59.45,2,2
328,21.0,1,5.3,5.2,5.7,1.7,58.0,80.8,6.0,3.3,2.0,10.0,1,0,1.5,3.5,3.95,48.71,2,2
329,19.0,0,3.6,6.5,4.1,3.3,79.81730107309173,58.6,8.5,0.7,2.0,4.9,2,0,6.8,5.8,10.0,57.75,2,2
330,18.0,0,4.219583121504829,6.9,4.5,4.8,87.3,59.8,2.6,2.3,4.5,7.5,2,0,7.5,0.8,4.94,39.22,1,1
331,19.0,0,4.219583121504829,8.4,4.2,4.0,90.3,61.3,9.4,0.9,8.3,8.1,0,0,1.6,7.6,8.19,58.66,2,2
332,22.0,0,3.4,8.2,5.8,4.0,90.4,68.7,9.6,0.6,7.8,5.2,1,0,5.0,3.2,6.92,67.36,0,0
333,16.0,1,6.4,7.2,6.3,1.0,89.4,75.6,5.7,4.5,7.0,6.4,0,0,1.7,5.0,3.49,58.89,2,2
334,17.0,0,8.6,8.5,5.6,3.9,97.2,82.4,5.1,3.2008618067525094,6.7,1.6,2,1,0.0,3.5,3.55,40.68,1,1
335,16.0,1,4.3,5.8,5.4,2.3,89.9,60.2,9.0,3.8,3.9,10.0,1,0,2.4,6.3,4.23,67.71,0,0
336,16.0,0,5.8,8.4,7.9,3.3,79.81730107309173,50.6,5.4,0.9,2.3,6.2,1,0,3.3,16.1,4.65,50.0,2,2
337,23.0,1,3.0,6.0,5.4,4.0,74.1,82.1,6.8,1.4,8.4,5.6,2,1,1.1,9.6,8.13,41.22,1,1
338,22.0,1,4.2,8.6,5.6,0.9,58.0,89.9,6.6,2.1,8.0,3.0,0,0,4.7,15.4,9.03,56.93,2,2
339,20.0,1,3.8,7.0,5.6,3.3,93.0,100.0,7.1,5.5,3.4,4.6,1,1,4.8,0.6,5.18,74.17,0,0
340,17.0,0,5.8,4.4,9.9,3.4,95.5,82.3,3.6,1.4,5.9,10.0,0,0,7.9,4.1,7.89,46.55,1,1
341,20.0,1,6.6,7.9,4.8,4.8,64.1,61.9,7.0,1.1,5.1,5.6,0,1,5.5,3.5,3.13,51.33,2,2
342,20.0,0,4.0,8.1,7.5,2.1,75.1,86.0,4.1,1.1,3.2,4.6,0,0,7.1,3.0,6.7,62.35,2,2
343,18.0,1,7.3,6.976601980998585,4.1,2.9,57.2,72.3,4.7,2.6,2.4,4.8,2,0,3.4,5.1,4.77,52.34,2,2
344,20.0,0,7.3,6.5,6.9,3.3,78.4,50.8,8.0,7.5,6.1,1.0,2,0,5.2,4.2,7.1,43.28,1,1
345,19.0,0,5.9,6.8,7.4,2.1,69.2,74.1,4.9,1.2,5.1,5.9,1,1,5.0,0.7,5.9,53.55,2,2
346,21.0,1,3.2,4.5,8.7,2.0,64.8,80.1,4.6,1.1,4.5,6.8,0,0,1.9,3.4,8.05,40.83,1,1
347,21.0,0,3.0,3.9,5.0,2.0,79.7,100.0,6.4,4.0,5.3,4.0,0,0,4.4,2.5,5.78,36.13,1,1
348,16.0,0,2.6,8.7,3.2,2.8,100.0,76.3,9.0,3.2,5.3,6.6,1,0,5.7,6.0,5.53,71.45,0,0
349,19.0,0,6.1,5.9,4.0,6.1,90.3,60.3,10.0,1.7,6.2,6.6,0,0,4.3,8.8,6.99,57.48,2,2
350,21.0,0,1.8,9.4,8.4,2.8,76.7,41.0,8.5,0.7,8.2,1.0,2,0,4.3,3.5,8.51,20.43,1,1
351,20.0,0,5.6,8.8,11.2,3.9,79.4,52.9,8.5,2.4,7.6,6.5,0,0,1.9,4.7,6.14,45.14,1,1
352,23.0,0,2.0,9.0,8.1,3.1,100.0,74.2518720906699,5.9,0.6,7.2,7.1,0,0,8.9,1.5,3.76,45.41,1,1
353,20.134890807516506,1,5.8,6.2,2.8,2.4,96.4,100.0,10.0,6.5,4.5,3.9,2,0,2.3,3.0,5.38,76.43,0,0
354,18.0,0,4.2,4.9,8.0,3.0,76.0,71.6,6.4,4.0,4.0,7.6,0,0,3.1,8.1,7.16,45.44,1,1
355,17.0,1,6.9,5.6,3.6,4.4,86.5,73.4,5.9,0.9,4.0,3.4,2,0,7.5,7.8,5.84,47.36,2,2
356,21.0,1,6.5,6.4,5.1,2.9,67.0,94.8,6.8,0.7,7.4,6.3,2,0,7.8,5.5,7.4,61.54,2,2
357,16.0,0,7.1,3.9,6.5,2.7,80.3,85.8,6.6,0.6,7.2,6.3,1,0,3.4,4.1,7.89,32.49,1,1
358,21.0,1,7.1,6.4,6.9,2.6,89.9,70.3,3.1,5.7,1.7,8.2,2,0,3.8,4.2,5.65,62.01,2,2
359,24.0,1,4.5,6.7,6.2,1.2,93.3,95.6,4.5,9.8,7.7,7.2,2,0,6.6,2.0,7.65,74.26,0,0
360,21.0,0,1.9,5.3,4.5,4.9,71.7,62.7,6.8,2.5,6.1,5.4,0,0,6.7,2.6,4.01,32.01,1,1
361,19.0,0,2.1,5.6,8.6,2.2,93.0,80.1,4.3,5.9,5.5,10.0,0,0,4.9,7.6,7.03,58.04,2,2
362,21.0,0,0.0,6.7,4.7,5.6,81.9,52.4,7.4,6.4,7.9,9.2,1,0,5.7,15.7,7.51,49.42,2,2
363,20.0,2,2.0,7.5,9.1,3.4,76.2,79.7,6.1,2.6,6.1,3.9,1,0,4.6,4.0,6.95,52.6,2,2
364,20.0,0,4.3,5.8,2.6,5.5,100.0,93.3,8.1,2.5,3.5,5.4,2,0,0.0,2.4,9.65,69.92,0,0
365,24.0,1,3.1,7.4,6.5,2.6,75.3,90.7,5.7,2.9,3.8,5.7,1,0,6.2,2.4,6.65,71.08,0,0
366,19.0,1,3.8,7.2,2.9,1.7,65.6,91.2,7.1,3.5,6.0,2.7,1,0,4.050203624516392,7.1,7.7,60.08,2,2
367,25.0,0,5.2,7.1,3.9,4.9,71.3,100.0,2.0,5.8,5.9,4.0,0,0,1.4,6.9,5.81,62.41,2,2
368,24.0,1,3.6,6.2,4.7,2.0,89.4,70.2,2.5,2.3,6.9,7.4,1,0,3.4,9.0,7.75,57.58,2,2
369,18.0,0,2.0,5.3,9.8,5.3,67.2,58.7,4.2,3.9,10.0,6.2,2,1,2.6,1.6,7.45,22.48,1,1
370,16.0,0,4.1,9.2,9.3,4.0,90.8,83.2,6.7,5.1,8.3,3.3,1,0,2.5,2.0,7.46,47.04,2,2
371,17.0,1,2.4,7.8,8.2,5.6,68.9,59.2,4.3,3.9,3.5,5.6,1,0,9.2,4.4,10.0,73.75,0,0
372,16.0,0,3.7,8.3,6.1,1.2,79.0,54.6,7.6,0.4,5.6,3.7,0,0,6.8,8.9,5.61,45.84,1,1
373,17.0,0,6.9,6.9,6.5,4.7,100.0,70.5,6.9,3.8,4.9,4.8,1,0,5.0,6.5,5.78,71.85,0,0
374,22.0,1,3.7,6.8,9.2,1.7,68.5,100.0,5.0,3.7,6.1,10.0,1,0,6.6,5.0,2.67,57.29,2,2
375,17.0,2,7.7,7.6,7.8,0.0,53.7,87.4,6.5,3.0,3.3,6.5,0,0,8.3,4.0,5.05,56.14,2,2
